variant_id	variant_name	copy_number
00701	Alicyclobacillus_disulfidooxidans_SD-11_@rrn00	1
00702	Alicyclobacillus_fastidiosus_NBRC_103109_@rrn00	1
00703	Alicyclobacillus_fastidiosus_S-TAB_@rrn00	1
00704	Alicyclobacillus_fodiniaquatilis_G45-16_@rrn00	1
00705	Alicyclobacillus_herbarius_CP-1_@rrn00	1
00705	Alicyclobacillus_herbarius_NBRC_100860_@rrn00	1
00706	Alicyclobacillus_hesperidum_DSM_12489_@rrn00	1
00706	Alicyclobacillus_hesperidum_FR-11_@rrn00	1
00706	Alicyclobacillus_sacchari_NBRC_103105_@rrn00	1
00706	Alicyclobacillus_sacchari_RB718_@rrn00	1
00707	Alicyclobacillus_macrosporangiidus_5-A239-2O-A_@rrn00	1
00708	Alicyclobacillus_pomorum_3A_@rrn00	1
00708	Alicyclobacillus_pomorum_DSM_14955_NBRC_100861_@rrn00	1
00709	Alicyclobacillus_shizuokensis_4-A336_@rrn00	1
00710	Alicyclobacillus_tengchongensis_ACK006_@rrn00	1
00710	Alicyclobacillus_tolerans_DSM_16297_@rrn00	1
00711	Alicyclobacillus_tolerans_K1_@rrn00	1
00712	Alicyclobacillus_vulcanalis_CsHg2_@rrn00	1
00713	Aliicoccus_persicus_A76_@rrn00	1
00714	Aliidongia_dinghuensis_7M-Z19_@rrn00	1
00715	Aliifodinibius_roseus_YIM_D15_@rrn00	1
00716	Aliifodinibius_salicampi_KHM44_@rrn00	1
00717	Aliifodinibius_sediminis_YIM_J21_@rrn00	1
00718	Aliiglaciecola_aliphaticivorans_GSD6_@rrn00	1
00719	Aliiglaciecola_coringensis_AK49_@rrn00	1
00720	Aliiglaciecola_litoralis_Sd_2-38_@rrn00	1
00721	Aliihoeflea_aestuarii_N8_@rrn00	1
00722	Aliinostoc_morphoplasticum_NOS_@rrn00	1
00723	Aliiroseovarius_pelagivivens_GYSW-22_@rrn00	1
00724	Aliiroseovarius_sediminilitoris_M-M10_@rrn00	1
00725	Aliiroseovarius_zhejiangensis_JB3_@rrn00	1
00726	Aliivibrio_finisterrensis_CECT_7228_@rrn00	1
00726	Aliivibrio_logei_ATCC_29985_@rrn00	1
00726	Aliivibrio_logei_NCIMB_2252_@rrn00	1
00726	Aliivibrio_salmonicida_NCIMB_2262_@rrn00	1
00726	Aliivibrio_sifiae_H1-1_@rrn00	1
00727	Aliivibrio_fischeri_398_@rrn00	1
00727	Aliivibrio_fischeri_NCIMB_1281_@rrn00	1
00728	Aliivibrio_wodanis_ATCC_BAA-104_@rrn00	1
00728	Aliivibrio_wodanis_NVI_88/441_@rrn00	1
00729	Alishewanella_alkalitolerans_LNK-7.1_@rrn00	1
00730	Alishewanella_fetalis_CCUG_30811_@rrn00	1
00731	Alishewanella_jeotgali_KCTC_22429_MS1_@rrn00	1
00732	Alishewanella_longhuensis_LH2-2_@rrn00	1
00733	Alishewanella_solinquinati_NCIM_5295_@rrn00	1
00734	Alishewanella_tabrizica_RCRI4_@rrn00	1
00735	Alistipes_finegoldii_AHN_2437_@rrn00	1
00735	Alistipes_finegoldii_DSM_17242_CIP_107999_@rrn00	1
00735	Alistipes_finegoldii_JCM_16770_@rrn00	1
00736	Alistipes_indistinctus_YIT_12060_JCM_16068_@rrn00	1
00737	Alistipes_inops_627_@rrn00	1
00737	Tidjanibacter_massiliensis_Marseille-P3084_@rrn00	1
00738	Alistipes_obesi_ph8_@rrn00	1
00739	Alistipes_onderdonkii_JCM_16771_@rrn00	1
00739	Alistipes_onderdonkii_WAL_8169_@rrn00	1
00740	Alistipes_putredinis_JCM_16772_@rrn00	1
00741	Alistipes_shahii_JCM_16773_@rrn00	1
00742	Alistipes_timonensis_JC136_@rrn00	1
00743	Aliterella_antarctica_CENA408_@rrn00	1
00744	Alkalibacillus_almallahensis_S1LM8_@rrn00	1
00744	Alkalibacillus_halophilus_YIM_012_@rrn00	1
00744	Alkalibacillus_salilacus_BH163_@rrn00	1
00745	Alkalibacillus_filiformis_4AG_@rrn00	1
00746	Alkalibacillus_flavidus_ISL-17_@rrn00	1
00747	Alkalibacillus_haloalkaliphilus_DSM_5271_@rrn00	1
00748	Alkalibacillus_silvisoli_BM2_@rrn00	1
00749	Alkalibacter_saccharofermentans_Z-79820_@rrn00	1
00750	Alkalibacterium_gilvum_3AD-1_@rrn00	1
00750	Alkalibacterium_kapii_T22-1-2_@rrn00	1
00750	Alkalibacterium_putridalgicola_T129-2-1_@rrn00	1
00750	Alkalibacterium_subtropicum_O24-2_@rrn00	1
00751	Alkalibacterium_iburiense_JCM_12662_@rrn00	1
00751	Alkalibacterium_iburiense_M3_@rrn00	1
00752	Alkalibacterium_indicireducens_A11_@rrn00	1
00752	Alkalibacterium_pelagium_T143-1-1_@rrn00	1
00752	Alkalibacterium_thalassium_NBRC_103241_@rrn00	1
00752	Alkalibacterium_thalassium_T117-1-2_@rrn00	1
00752	Marinilactibacillus_piezotolerans_JCM_12337_@rrn00	1
00752	Marinilactibacillus_psychrotolerans_M13-2_@rrn00	1
00753	Alkalibacterium_olivapovliticus_NCIMB_13710_@rrn00	1
00753	Alkalibacterium_olivapovliticus_WW2-SN4a_@rrn00	1
00754	Alkalibacterium_psychrotolerans_JCM_12281_@rrn00	1
00755	Alkalibaculum_bacchi_CP11_@rrn00	1
00756	Alkaliflexus_imshenetskii_Z-7010_@rrn00	1
00757	Alkalilactibacillus_ikkensis_GCM68_@rrn00	1
00758	Alkalilimnicola_halodurans_34Alc_@rrn00	1
00759	Alkalimarinus_sediminis_FA028_@rrn00	1
00760	Alkalimonas_amylolytica_N10_@rrn00	1
00761	Alkalimonas_collagenimarina_AC40_@rrn00	1
00762	Alkalimonas_delamerensis_1E1_@rrn00	1
00763	Alkaliphilus_crotonatoxidans_B11-2_@rrn00	1
00764	Alkaliphilus_halophilus_E2R_@rrn00	1
00765	Alkaliphilus_hydrothermalis_FatMR1_@rrn00	1
00765	Alkaliphilus_transvaalensis_SAGM1_@rrn00	1
00766	Alkaliphilus_namsaraevii_X-07-2_@rrn00	1
00767	Alkaliphilus_peptidifermentans_Z-7036_@rrn00	1
00768	Alkalispirochaeta_alkalica_DSM_8900_Z-7491_@rrn00	1
00769	Alkalispirochaeta_cellulosivorans_JC227_@rrn00	1
00769	Alkalispirochaeta_odontotermitis_JC202_@rrn00	1
00770	Alkanibacter_difficilis_MN154.3_@rrn00	1
00771	Alkanindiges_hongkongensis_HKU9_@rrn00	1
00772	Allisonella_histaminiformans_MR2_@rrn00	1
00773	Alloactinosynnema_album_03-9939_@rrn00	1
00774	Alloactinosynnema_iranicum_Chem10_@rrn00	1
00775	Allobacillus_halotolerans_B3A_@rrn00	1
00776	Allobranchiibius_huperziae_CPCC_204077_@rrn00	1
00777	Allocatelliglobosispora_scoriae_Sco-B14_@rrn00	1
00778	Allochromatium_humboldtianum_AX1YPE_@rrn00	1
00779	Allochromatium_minutissimum_DSM_1376_@rrn00	1
00779	Allochromatium_minutissimum_MSU_@rrn00	1
00779	Allochromatium_vinosum_5110_@rrn00	1
00780	Allochromatium_phaeobacterium_JA144_@rrn00	1
00781	Allochromatium_renukae_JA136_@rrn00	1
00782	Allochromatium_warmingii_6512_@rrn00	1
00783	Allofustis_seminis_01-570-1_@rrn00	1
00783	Allofustis_seminis_CCUG_45438_@rrn00	1
00784	Allohahella_antarctica_IMCC3113_@rrn00	1
00784	Allohahella_antarctica_NBRC_102683_@rrn00	1
00785	Allohumibacter_endophyticus_MWE-A11_@rrn00	1
00786	Alloiococcus_otitis_NBRC_15545_@rrn00	1
00787	Alloiococcus_otitis_NCFB_2890_@rrn00	1
00788	Allokutzneria_albata_R_761-7_@rrn00	1
00789	Allokutzneria_multivorans_YIM_120521_@rrn00	1
00790	Allokutzneria_oryzae_R8-39_@rrn00	1
00791	Allomonas_enterica_LMG_21754_@rrn00	1
00791	Vibrio_fluvialis_ATCC_33809_@rrn00	1
00791	Vibrio_fluvialis_NCTC_11327_@rrn00	1
00791	Vibrio_fluvialis_VL_5125_@rrn00	1
00791	Vibrio_furnissii_9119-82_@rrn00	1
00792	Allonocardiopsis_opalescens_I10A-01259_@rrn00	1
00793	Alloprevotella_rava_81/4-12_@rrn00	1
00794	Alloprevotella_tannerae_VPI_N14B_@rrn00	1
00795	Allorhizobium_terrae_personal::HIH110_@rrn00	1
00796	Alloscardovia_criceti_DSM_17774_OMB105_@rrn00	1
00797	Alloscardovia_omnicolens_CCUG_31649_@rrn00	1
00798	Alloscardovia_venturai_MOZIV/2_@rrn00	1
00799	Allostreptomyces_psammosilenae_YIM_DR4008_@rrn00	1
00800	Alpinimonas_psychrophila_Cr8-25_@rrn00	1
00801	Alsobacter_metallidurans_SK200a-9_@rrn00	1
00802	Altererythrobacter_aerius_100921-2_@rrn00	1
00803	Altererythrobacter_aestiaquae_HDW-31_@rrn00	1
00804	Altererythrobacter_aestuarii_KYW147_@rrn00	1
00805	Altererythrobacter_aquaemixtae_JSSK-8_@rrn00	1
00806	Altererythrobacter_aquiaggeris_KEM-3_@rrn00	1
00807	Altererythrobacter_aurantiacus_O30_@rrn00	1
00808	Altererythrobacter_buctensis_M0322_@rrn00	1
00809	Altererythrobacter_confluentis_KEM-4_@rrn00	1
00810	Altererythrobacter_deserti_THG-S3_@rrn00	1
00810	Novosphingobium_naphthae_D39_@rrn00	1
00811	Altererythrobacter_dongtanensis_JM27_@rrn00	1
00812	Altererythrobacter_endophyticus_BR75_@rrn00	1
00813	Altererythrobacter_epoxidivorans_JCS350_@rrn00	1
00814	Altererythrobacter_halimionae_CPA-5_@rrn00	1
00814	Blastomonas_marina_SSR2A-4-2_@rrn00	1
00815	Altererythrobacter_indicus_MSSRF26_@rrn00	1
00816	Altererythrobacter_ishigakiensis_NITE-AP48_@rrn00	1
00817	Altererythrobacter_lauratis_YIM_75003_@rrn00	1
00818	Altererythrobacter_mangrovi_C9-11_@rrn00	1
00819	Altererythrobacter_marensis_MSW-14_@rrn00	1
00820	Altererythrobacter_marinus_H32_@rrn00	1
00821	Altererythrobacter_namhicola_KYW48_@rrn00	1
00822	Altererythrobacter_oceanensis_Y2_@rrn00	1
00823	Altererythrobacter_palmitatis_YIM_75004_@rrn00	1
00824	Altererythrobacter_rigui_WW3_@rrn00	1
00825	Altererythrobacter_salegens_XY-R17_@rrn00	1
00826	Altererythrobacter_sediminis_CAU1172_@rrn00	1
00827	Altererythrobacter_soli_MN-1_@rrn00	1
00828	Altererythrobacter_troitsensis_KMM_6042_@rrn00	1
00829	Altererythrobacter_xiamenensis_LY02_@rrn00	1
00830	Altererythrobacter_xinjiangensis_S3-63_@rrn00	1
00831	Alteribacillus_alkaliphilus_JC229_@rrn00	1
00832	Alteribacillus_bidgolensis_P4B_@rrn00	1
00833	Alteribacillus_iranensis_X5B_@rrn00	1
00834	Alteribacillus_persepolensis_HS136_@rrn00	1
00835	Alterococcus_agarolyticus_ADT3_@rrn00	1
00836	Alteromonas_aestuariivivens_JDTF-113_@rrn00	1
00837	Alteromonas_confluentis_DSSK2-12_@rrn00	1
00838	Alteromonas_halophila_JSM_073008_@rrn00	1
00839	Alteromonas_hispanica_F-32_@rrn00	1
00840	Alteromonas_litorea_TF-22T_@rrn00	1
00841	Alteromonas_macleodii_107_@rrn00	1
00842	Alteromonas_marina_SW-47_@rrn00	1
00842	Alteromonas_tagae_BCRC_17571_@rrn00	1
00843	Alteromonas_simiduii_BCRC_17572_@rrn00	1
00844	Altibacter_lentus_JLT2010_@rrn00	1
00845	Alysiella_crassa_IAM_14969_@rrn00	1
00845	Alysiella_crassa_NBRC_102455_@rrn00	1
00846	Alysiella_filiformis_A1_@rrn00	1
00846	Alysiella_filiformis_NBRC_102454_@rrn00	1
00847	Amaricoccus_kaplicensis_Ben101_@rrn00	1
00848	Amaricoccus_macauensis_Ben104_@rrn00	1
00849	Amaricoccus_tamworthensis_Ben103_@rrn00	1
00850	Ameyamaea_chiangmaiensis_BCC_15744_@rrn00	1
00850	Ameyamaea_chiangmaiensis_NBRC_103196_@rrn00	1
00851	Aminicella_lysinilytica_WN037_@rrn00	1
00852	Aminiphilus_circumscriptus_ILE-2_@rrn00	1
00853	Aminipila_butyrica_FH042_@rrn00	1
00854	Aminivibrio_pyruvatiphilus_4F6E_@rrn00	1
00855	Aminobacter_aganoensis_TH-3_@rrn00	1
00856	Aminobacter_anthyllidis_STM4645_@rrn00	1
00857	Aminobacter_ciceronei_IMB-1_@rrn00	1
00858	Aminobacter_lissarensis_CC495_@rrn00	1
00859	Aminobacterium_colombiense_DSM_12261_ALA-1_@rrn00	1
00860	Aminomonas_paucivorans_DSM_12260_GLU-3_@rrn00	1
00861	Ammoniphilus_oxalaticus_RAOx1_@rrn00	1
00862	Ammoniphilus_oxalivorans_RAOx-FS_@rrn00	1
00863	Ammoniphilus_resinae_CC-RT-E_@rrn00	1
00864	Amnibacterium_endophyticum_1T4Z-3_@rrn00	1
00865	Amnibacterium_kyonggiense_KSL51201-037_@rrn00	1
00865	Amnibacterium_soli_PB243_@rrn00	1
00866	Amorphus_coralli_RS.Sph.026_@rrn00	1
00867	Amorphus_orientalis_YIM_D10_@rrn00	1
00868	Amorphus_suaedae_YC6899_@rrn00	1
00869	Amphibacillus_cookii_JW/BP-GSL-QD_@rrn00	1
00870	Amphibacillus_haojiensis_F10_@rrn00	1
00871	Amphibacillus_iburiensis_N314_@rrn00	1
00872	Amphibacillus_indicireducens_C40_@rrn00	1
00873	Amphibacillus_marinus_J1_@rrn00	1
00874	Amphritea_atlantica_M41_@rrn00	1
00875	Amphritea_ceti_RA1_@rrn00	1
00876	Amphritea_spongicola_MEBiC05461_@rrn00	1
00877	Ampullariella_violaceochromogenes_IFO_14066_@rrn00	1
00878	Ampullimonas_aquatilis_B15.09-116_@rrn00	1
00879	Amycolatopsis_acidiphila_2-5_@rrn00	1
00880	Amycolatopsis_albidoflavus_IMSNU_22139_@rrn00	1
00881	Amycolatopsis_albidoflavus_NBRC_100337_@rrn00	1
00881	Amycolatopsis_circi_S1.3_@rrn00	1
00881	Amycolatopsis_echigonensis_LC2_@rrn00	1
00881	Amycolatopsis_equina_SE83_@rrn00	1
00881	Amycolatopsis_halotolerans_N4-6_@rrn00	1
00881	Amycolatopsis_hippodromi_S3.6_@rrn00	1
00881	Amycolatopsis_rubida_13.4_@rrn00	1
00882	Amycolatopsis_australiensis_GY048_@rrn00	1
00883	Amycolatopsis_azurea_IMSNU_20053_@rrn00	1
00883	Amycolatopsis_decaplanina_DSM_44594_@rrn00	1
00883	Amycolatopsis_japonica_MG_417-CF_17_@rrn00	1
00883	Amycolatopsis_keratiniphila_D2_@rrn00	1
00883	Amycolatopsis_keratiniphila_nogabecina_DSM_44586_@rrn00	1
00883	Amycolatopsis_lurida_IMSNU_20057_@rrn00	1
00883	Amycolatopsis_orientalis_IMSNU_20058_@rrn00	1
00883	Amycolatopsis_roodepoortensis_M29_@rrn00	1
00883	Amycolatopsis_thailandensis_CMU-PLA07_@rrn00	1
00883	Amycolatopsis_umgeniensis_UM16_@rrn00	1
00884	Amycolatopsis_balhimycina_DSM_44591_@rrn00	1
00885	Amycolatopsis_bartoniae_SF26_@rrn00	1
00885	Amycolatopsis_dongchuanensis_YIM_75904_@rrn00	1
00885	Amycolatopsis_sacchari_K24_@rrn00	1
00885	Amycolatopsis_sacchari_NBRC_100339_@rrn00	1
00886	Amycolatopsis_benzoatilytica_DSM_43387_@rrn00	1
00887	Amycolatopsis_bullii_SF27_@rrn00	1
00887	Amycolatopsis_mediterranei_NRRL_B-3240_@rrn00	1
00887	Amycolatopsis_vancoresmycina_ST101170_@rrn00	1
00888	Amycolatopsis_cappadoca_AG28_@rrn00	1
00889	Amycolatopsis_cihanbeyliensis_BNT52_@rrn00	1
00890	Amycolatopsis_coloradensis_IMSNU_22096_@rrn00	1
00890	Amycolatopsis_coloradensis_NRRL_3218_@rrn00	1
00891	Amycolatopsis_deserti_GY024_@rrn00	1
00891	Amycolatopsis_ruanii_NMG112_@rrn00	1
00891	Amycolatopsis_thermalba_SF45_@rrn00	1
00891	Amycolatopsis_thermophila_GY088_@rrn00	1
00892	Amycolatopsis_endophytica_KLBMP_1221_@rrn00	1
00892	Amycolatopsis_tucumanensis_ABO_@rrn00	1
00893	Amycolatopsis_granulosa_GY307_@rrn00	1
00894	Amycolatopsis_halophila_YIM_93223_@rrn00	1
00895	Amycolatopsis_helveola_TT00-43_@rrn00	1
00896	Amycolatopsis_jejuensis_N7-3_@rrn00	1
00897	Amycolatopsis_jiangsuensis_KLBMP_1262_@rrn00	1
00898	Amycolatopsis_jiguanensis_CFHS01580_@rrn00	1
00899	Amycolatopsis_magusensis_KT2025_@rrn00	1
00900	Amycolatopsis_marina_Ms392A_@rrn00	1
00900	Amycolatopsis_palatopharyngis_1Bdz_@rrn00	1
00901	Amycolatopsis_mediterranei_IMSNU_20056_@rrn00	1
00902	Amycolatopsis_minnesotensis_32U-2_@rrn00	1
00903	Amycolatopsis_niigatensis_LC11_@rrn00	1
00904	Amycolatopsis_pigmentata_TT99-32_@rrn00	1
00905	Amycolatopsis_plumensis_SBHS_Strp1_@rrn00	1
00906	Amycolatopsis_rhabdoformis_SB026_@rrn00	1
00906	Amycolatopsis_ultiminotia_RP-AC36_@rrn00	1
00907	Amycolatopsis_saalfeldensis_2406-001_@rrn00	1
00908	Amycolatopsis_salitolerans_TRM_F103_@rrn00	1
00909	Amycolatopsis_samaneae_RM287_@rrn00	1
00910	Amycolatopsis_speibonae_JS72_@rrn00	1
00911	Amycolatopsis_sulphurea_IMSNU_20060_@rrn00	1
00912	Amycolatopsis_taiwanensis_0345M-7_@rrn00	1
00913	Amycolatopsis_tolypomycina_IMSNU_20061_@rrn00	1
00914	Amycolatopsis_viridis_GY115_@rrn00	1
00915	Amycolatopsis_xuchangensis_CFH_S0322_@rrn00	1
00916	Amylibacter_cionae_H-12_@rrn00	1
00917	Amylibacter_lutimaris_m18_@rrn00	1
00918	Amylibacter_marinus_2-3_@rrn00	1
00919	Amylibacter_ulvae_KMM_6515_@rrn00	1
00920	Anaeroarcus_burkinensis_DSM_6283_@rrn00	1
00921	Anaerobacillus_alkalidiazotrophicus_MS_6_@rrn00	1
00921	Anaerobacillus_alkalilacustris_Z-0521_@rrn00	1
00922	Anaerobacillus_alkaliphilus_B16-10_@rrn00	1
00923	Anaerobacillus_macyae_JMM-4_@rrn00	1
00924	Anaerobacterium_chartisolvens_T-1-35_@rrn00	1
00925	Anaerobiospirillum_succiniciproducens_S411_@rrn00	1
00926	Anaerobiospirillum_thomasii_DSM_11806_@rrn00	1
00927	Anaerobranca_horikoshii_DSM_9786_@rrn00	1
00928	Anaerobranca_horikoshii_JW/YL-138_@rrn00	1
00929	Anaerocella_delicata_WN081_@rrn00	1
00930	Anaerococcus_degeneri_gpac104_@rrn00	1
00931	Anaerococcus_hydrogenalis_JCM_7635_@rrn00	1
00932	Anaerococcus_lactolyticus_CCUG_31351_@rrn00	1
00932	Anaerococcus_lactolyticus_JCM_8140_@rrn00	1
00933	Anaerococcus_mediterraneensis_Marseille-P2765_@rrn00	1
00934	Anaerococcus_murdochii_WAL_17230_@rrn00	1
00935	Anaerococcus_nagyae_ENR0686_@rrn00	1
00936	Anaerococcus_obesiensis_ph10_@rrn00	1
00937	Anaerococcus_octavius_NCTC_9810_@rrn00	1
00938	Anaerococcus_prevotii_DSM_20548_CCUG_41932_@rrn00	1
00939	Anaerococcus_rubeinfantis_mt16_@rrn00	1
00940	Anaerococcus_senegalensis_JC48_@rrn00	1
00941	Anaerococcus_tetradius_CCUG_46590_@rrn00	1
00942	Anaerococcus_vaginalis_ATCC_51170_CCUG_31349_@rrn00	1
00942	Anaerococcus_vaginalis_ATCC_51170_JCM_8138_@rrn00	1
00943	Anaerocolumna_aminovalerica_JCM_11016_@rrn00	1
00943	Anaerocolumna_aminovalerica_JCM_1421_@rrn00	1
00944	Anaerocolumna_jejuensis_HY-35-12_@rrn00	1
00945	Anaerocolumna_xylanovorans_HESP1_@rrn00	1
00946	Anaerofilum_agile_F_@rrn00	1
00947	Anaerofilum_pentosovorans_Fae_@rrn00	1
00948	Anaerofustis_stercorihominis_WAL_14563_@rrn00	1
00949	Anaeroglobus_geminatus_AIP313.00_@rrn00	1
00950	Anaeromicrobium_sediminis_DY2726D_@rrn00	1
00951	Anaeromusa_acidaminophila_DSM_3853_@rrn00	1
00952	Anaeromyxobacter_dehalogenans_2CP-1_@rrn00	1
00953	Anaerophaga_thermohalophila_DSM_12881_Fru22_@rrn00	1
00954	Anaerorhabdus_furcosa_@rrn00	1
00954	Anaerorhabdus_furcosa_T-301-A2_@rrn00	1
00955	Anaerosalibacter_bizertensis_C5BEL_@rrn00	1
00956	Anaerosalibacter_massiliensis_ND1_@rrn00	1
00957	Anaerosinus_glycerini_DSM_5192_@rrn00	1
00958	Anaerosphaera_aminiphila_DSM_21120_WN036_@rrn00	1
00959	Anaerospora_hongkongensis_HKU15_@rrn00	1
00960	Anaerosporobacter_mobilis_IMSNU_40011_@rrn00	1
00961	Anaerostipes_butyraticus_35-7_@rrn00	1
00961	Anaerostipes_butyraticus_JCM_17466_@rrn00	1
00962	Anaerostipes_caccae_L1-92_@rrn00	1
00963	Anaerotaenia_torta_FH052_@rrn00	1
00964	Anaerotignum_aminivorans_SH021_@rrn00	1
00965	Anaerotignum_faecicola_KGMB03357_@rrn00	1
00966	Anaerotignum_lactatifermentans_G17_@rrn00	1
00967	Anaerotignum_neopropionicum_DSM_3847_@rrn00	1
00968	Anaerotignum_propionicum_JCM_1430_@rrn00	1
00968	Anaerotignum_propionicum_X2_@rrn00	1
00969	Anaerotruncus_colihominis_WAL_14565_@rrn00	1
00970	Anaerovorax_odorimutans_NorPut_@rrn00	1
00971	Ancalomicrobium_adetum_NBRC_102456_@rrn00	1
00972	Ancylobacter_abiegnus_Z-0056_@rrn00	1
00973	Ancylobacter_aquaticus_NBRC_102453_@rrn00	1
00973	Ancylobacter_dichloromethanicus_DM16_@rrn00	1
00973	Ancylobacter_rudongensis_AS1.1761_@rrn00	1
00973	Ancylobacter_vacuolatus_DSM_1277_@rrn00	1
00973	Angulomicrobium_amanitiforme_NCIMB_1785_@rrn00	1
00973	Angulomicrobium_tetraedrale_Z-2821_@rrn00	1
00974	Ancylobacter_defluvii_SK15_@rrn00	1
00975	Ancylobacter_oerskovii_NS05_@rrn00	1
00976	Ancylobacter_polymorphus_DSM_2457_@rrn00	1
00977	Ancylobacter_pratisalsi_E130_@rrn00	1
00978	Ancylobacter_sonchi_Osot_@rrn00	1
00979	Ancylomarina_psychrotolerans_4SWWS2-6_@rrn00	1
00980	Ancylomarina_subtilis_FA102_@rrn00	1
00981	Ancylothrix_rivularis_8PC_@rrn00	1
00982	Ancylothrix_terrestris_10PC_@rrn00	1
00983	Anderseniella_baltica_BA141_@rrn00	1
00984	Anditalea_andensis_ANESC-S_@rrn00	1
00985	Andreprevotia_chitinilytica_JS11-7_@rrn00	1
00986	Andreprevotia_lacus_GFC-1_@rrn00	1
00987	Aneurinibacillus_aneurinilyticus_ATCC_12856_DSM_5562_@rrn00	1
00987	Aneurinibacillus_aneurinilyticus_ATCC_12856_NBRC_15521_@rrn00	1
00987	Aneurinibacillus_aneurinilyticus_Murayama_@rrn00	1
00988	Aneurinibacillus_humi_U33_@rrn00	1
00989	Aneurinibacillus_migulanus_ATCC_9999_@rrn00	1
00990	Aneurinibacillus_migulanus_B0270_@rrn00	1
00991	Aneurinibacillus_sediminis_1-10M-8-7-50_@rrn00	1
00992	Aneurinibacillus_terranovensis_Logan_B-1599_@rrn00	1
00993	Aneurinibacillus_thermoaerophilus_DSM_10154_@rrn00	1
00993	Aneurinibacillus_thermoaerophilus_L420-91_@rrn00	1
00994	Angustibacter_aerolatus_7402J-48_@rrn00	1
00995	Angustibacter_luteus_TT07R-79_@rrn00	1
00996	Angustibacter_peucedani_RS-50_@rrn00	1
00997	Angustibacter_speluncae_YC2-20_@rrn00	1
00998	Annwoodia_aquaesulis_ATCC_43788_@rrn00	1
00998	Annwoodia_aquaesulis_DSM_4255_@rrn00	1
00999	Anoxybacillus_amylolyticus_MR3C_@rrn00	1
00999	Anoxybacillus_contaminans_R-16222_@rrn00	1
00999	Anoxybacillus_voinovskiensis_TH13_@rrn00	1
01000	Anoxybacillus_bogrovensis_NBIMCC_8427=DSM_17956_@rrn00	1
01000	Anoxybacillus_flavithermus_yunnanensis_str._E13_@rrn00	1
01000	Anoxybacillus_kamchatkensis_asaccharedens_KG8_@rrn00	1
01000	Anoxybacillus_mongoliensis_T4_@rrn00	1
01000	Anoxybacillus_rupiensis_R270_@rrn00	1
01000	Anoxybacillus_thermarum_DSM_17141_@rrn00	1
01000	Flavobacterium_thermophilum_G-21_@rrn00	1
01001	Anoxybacillus_caldiproteolyticus_SF03_@rrn00	1
01002	Anoxybacillus_calidus_C161ab_@rrn00	1
01002	Anoxybacillus_vitaminiphilus_3nP4_@rrn00	1
01003	Anoxybacillus_eryuanensis_E-112_@rrn00	1
01004	Anoxybacillus_flavithermus_DSM_2641_@rrn00	1
01005	Anoxybacillus_geothermalis_ATCC_BAA-2555_@rrn00	1
01006	Anoxybacillus_kamchatkensis_JW/VK-KG4_@rrn00	1
01007	Anoxybacillus_kaynarcensis_D1021_@rrn00	1
01008	Anoxybacillus_kestanbolensis_K4_@rrn00	1
01009	Anoxybacillus_pushchinoensis_k-1_@rrn00	1
01010	Anoxybacillus_salavatliensis_A343_@rrn00	1
01011	Anoxybacillus_tengchongensis_T-11_@rrn00	1
01012	Anoxybacillus_tepidamans_GS5-97_@rrn00	1
01012	Anoxybacillus_tepidamans_R-35643_@rrn00	1
01013	Anoxynatronum_buryatiense_Su22_@rrn00	1
01014	Antarcticimonas_flava_IMCC3175_@rrn00	1
01015	Antarctobacter_heliothermus_EL-219_@rrn00	1
01016	Antarctobacter_jejuensis_13-2-B6_@rrn00	1
01017	Antricoccus_suffuscus_C4-31_@rrn00	1
01018	Apibacter_mensalis_LMG_28357_@rrn00	1
01019	Aquabacter_spiritensis_SPL-1_@rrn00	1
01020	Aquabacterium_citratiphilum_B4_@rrn00	1
01021	Aquabacterium_commune_B8_@rrn00	1
01022	Aquabacterium_limnoticum_ABP-4_@rrn00	1
01023	Aquabacterium_olei_NHI-1_@rrn00	1
01024	Aquamicrobium_aerolatum_Sa14_@rrn00	1
01025	Aquamicrobium_aestuarii_G210_@rrn00	1
01026	Aquamicrobium_ahrensii_905/1_@rrn00	1
01027	Aquamicrobium_lusatiense_S1_@rrn00	1
01028	Aquamicrobium_segne_1006/1_@rrn00	1
01029	Aquamicrobium_soli_NK8_@rrn00	1
01030	Aquamicrobium_terrae_hun6_@rrn00	1
01031	Aquaphilus_dolomiae_LMB64_@rrn00	1
01032	Aquaspirillum_arcticum_IAM_14963_@rrn00	1
01033	Aquaspirillum_polymorphum_DSM_9160_@rrn00	1
01034	Aquaspirillum_polymorphum_NBRC_13961_@rrn00	1
01035	Aquaspirillum_putridiconchylium_IAM_14964_@rrn00	1
01035	Aquaspirillum_putridiconchylium_NBRC_13962_@rrn00	1
01036	Aquaspirillum_serpens_IAM_13944_@rrn00	1
01037	Aquaspirillum_soli_THG-SQE6_@rrn00	1
01038	Aquaticitalea_lipolytica_Ar-125_@rrn00	1
01039	Aquibacillus_albus_YIM_93624_@rrn00	1
01040	Aquibacillus_koreensis_BH30097_@rrn00	1
01041	Aquibacillus_salifodinae_WSY08-1_@rrn00	1
01042	Aquibacter_zeaxanthinifaciens_CC-AMZ-304_@rrn00	1
01043	Aquifex_pyrophilus_Kol5a_@rrn00	1
01044	Aquiflexum_balticum_BA160_@rrn00	1
01045	Aquihabitans_daechungensis_CH22-21_@rrn00	1
